count;max;mutid;#E;predtime;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
100;543;1357742263909;825;5;0;-1;9;9;0;0;0;0;0;0;0;0
101;543;1357743851815;825;1;3;1;6;1;1;1;1;1;1;1;1;1
102;543;1357742388612;825;0;7;3;1;1;1;1;1;1;1;1;1;1
103;543;1357742019815;825;2;8;4;7;6;3;3;3;3;3;3;3;3
104;543;1357743398190;825;1;6;3;3;1;1;1;1;1;1;1;1;1
105;543;1357742555347;825;4;0;-1;4;4;1;1;1;1;1;1;1;1
106;543;1357743361143;825;0;1;0;18;0;0;0;0;0;0;0;0;0
107;543;1357742361253;825;1;9;4;0;0;0;0;0;0;0;0;0;0
108;543;1357742956581;825;1;10;5;0;0;0;0;0;0;0;0;0;0
109;543;1357743388268;825;0;4;2;2;2;2;2;2;2;2;2;2;2
110;543;1357743595659;825;1;53;26;44;43;44;43;44;43;44;43;44;43
111;543;1357743987737;825;2;2;1;5;1;0;0;0;0;0;0;0;0
112;543;1357741950159;825;2;50;25;26;23;10;8;8;8;8;8;10;8
113;543;1357743920847;825;8;0;-1;10;10;3;3;3;3;3;3;3;3
114;543;1357742235472;825;6;0;-1;13;13;0;0;0;0;0;0;0;0
115;543;1357742726315;825;2;50;25;9;7;1;0;0;0;0;0;1;0
116;543;1357743743300;825;0;1;0;1;0;0;0;0;0;0;0;0;0
117;543;1357742852690;825;1;8;4;9;7;5;5;5;5;5;5;5;5
118;543;1357743548237;825;1;5;2;11;1;6;1;1;1;1;1;4;1
119;543;1357743572440;825;2;3;1;6;1;1;1;1;1;1;1;1;1
120;543;1357743304268;825;1;53;26;4;4;4;4;4;4;4;4;4;4
121;543;1357742247550;825;0;1;0;1;0;0;0;0;0;0;0;0;0
122;543;1357743823472;825;1;2;1;12;1;1;1;1;1;1;1;1;1
123;543;1357742129018;825;0;3;1;0;0;0;0;0;0;0;0;0;0
124;543;1357742271643;825;1;2;1;3;0;0;0;0;0;0;0;0;0
125;543;1357743814643;825;1;53;26;30;30;30;30;30;30;30;30;30;30
126;543;1357742864675;825;1;11;5;0;0;0;0;0;0;0;0;0;0
